,years,data,hindcast
0,1981,273.282,276.52818515121317
1,1985,278.899,278.46334802665723
2,1986,278.654,279.94033824359417
3,1988,280.158,278.58650737243516
4,1989,278.142,276.97728698362215
5,1990,277.581,275.78477256375766
6,1991,277.49,277.47208902139005
7,1992,277.129,275.7193848193197
8,1993,278.56,278.4401284668914
9,1994,279.092,277.6290107948726
10,1995,272.852,277.2495139622417
11,1997,278.332,276.948649292214
12,1999,278.276,277.6083248853854
13,2001,276.811,276.2823701565208
14,2002,276.113,275.17942319980506
15,2003,277.709,277.5408862481582
16,2004,277.184,277.25386444027686
17,2007,277.337,277.2002639491995
18,2008,276.001,277.08931409638984
19,2010,272.735,274.61159032912155
20,2018,279.479,279.3107479969349
21,1980,277.407,277.76024044893666
22,1982,277.148,279.03184416513875
23,1983,277.486,277.7626962134093
24,1984,277.972,277.2895351659713
25,1987,277.722,277.9352658528903
26,1996,274.079,276.2586589887924
27,1998,277.971,277.5682725686732
28,2000,278.433,277.2985550158272
29,2005,277.678,277.44143430427124
30,2006,280.048,280.5545043656023
31,2009,275.915,278.37593697083804
32,2011,279.548,278.63578193103547
33,2012,278.178,278.5887710238517
34,2013,279.211,277.37760312795746
35,2014,278.368,279.0865377069873
36,2015,282.582,280.4358386694559
37,2016,278.446,277.16567043066016
38,2017,278.222,278.2173510635662
39,2019,279.253,279.1739222229323
40,2020,278.822,279.3609157570707
41,2021,278.654,277.8236640061321
