,years,data,hindcast
0,1980,107.769,80.320608291017
1,1981,150.743,104.04558405141331
2,1982,104.269,89.2917695307602
3,1983,59.157,55.668308129631825
4,1984,95.183,93.58575223869133
5,1985,36.531,59.39717438735213
6,1986,94.807,95.29561424385436
7,1987,102.308,56.76282142895711
8,1989,78.906,103.427759248644
9,1990,70.054,99.68433725763347
10,1991,48.361,63.19437823627207
11,1992,99.88,77.78986793505851
12,1993,80.441,62.70756284529786
13,1995,18.716,70.3453674316388
14,1996,73.76,85.01862728260166
15,1997,81.025,61.13183356336147
16,2000,130.409,120.65657352071918
17,2002,87.438,80.49965281901478
18,2004,55.873,80.27117373749329
19,2007,38.236,74.77123382058768
20,1988,79.42,70.76027705027275
21,1994,97.19,51.098930200304174
22,1998,178.649,119.19325012747561
23,1999,65.748,85.61236191009829
24,2001,73.237,95.99295976738233
25,2003,74.576,75.4877527672055
26,2005,58.746,115.47566590396663
27,2006,104.882,109.13705276587358
28,2008,92.717,93.63352514425318
29,2009,74.388,61.53923304888731
30,2010,76.197,100.04904575037929
31,2011,69.306,76.66434915386591
32,2012,131.109,121.37235082194718
33,2013,135.237,91.85940721137501
34,2014,79.961,85.1061860592063
35,2015,34.891,51.464090572873594
36,2016,57.946,75.81665484775824
37,2017,63.675,71.73102444451514
38,2018,34.768,54.34584134635812
39,2019,119.963,96.2660411060018
