,pc1
0,-7.7697663154064704
1,-7.7264027269340865
2,0.4494512243453753
3,-2.9133835386233984
4,2.013121304839582
5,1.208883179834986
6,-1.4503853301925647
7,-9.230682554983005
8,-5.668541687483877
9,4.12562933161518
10,-0.5136143438618174
11,-3.078293290551584
12,1.8331058470348534
13,-1.3390382203861793
14,3.035340897557803
15,5.508505971904128
16,3.313830147317156
17,7.326377703541451
18,7.641357416312882
19,3.23438336137328
20,-2.1528832626962187
21,-0.9395173683821063
22,-4.963340225652495
23,-5.858587799957875
24,-5.404335243854426
25,-6.954497177256396
26,-2.367049016206454
27,-0.9101631543952119
28,-0.8736601479453581
29,-0.4991358637941391
30,1.618705859336221
31,-0.8592505028115053
32,14.684425661440153
33,7.964604032382153
34,4.054324807280266
35,4.773363701505382
36,-0.7018056642340462
37,-10.499635174879085
38,4.465107673279372
39,5.4229885639154904
