,pc1
0,-0.07231955875295837
1,4.530685599234195
2,1.668221796345252
3,-4.855239716189947
4,2.501319572820469
5,-4.131783102742848
6,2.833058737011725
7,-4.642887534541368
8,4.41081821632935
9,3.6845375698425644
10,-3.395067960058327
11,-0.5633215740826711
12,-3.4895175299239534
13,-2.007667589941632
14,0.8391673851740422
15,-3.7952329112838816
16,7.7534695117943615
17,-0.037582204573702205
18,-0.08191061195994494
19,-1.148982378937087
20,-3.1333003516474127
21,-7.420340770702606
22,7.427223033723433
23,0.10510892861059393
24,2.3685369087850816
25,-2.1025022261047037
26,6.616625776626046
27,5.234528663385678
28,1.8540761410330953
29,-5.14389447022322
30,3.2529424729084244
31,-1.8459523414493972
32,7.902363054683181
33,1.4672402164925802
34,-0.00525972255467938
35,-7.340719710732095
36,-2.030787072305707
37,-2.9216346225614993
38,-6.71237099495775
39,2.4280806798850363
