,years,data,hindcast
0,1980,41.59,40.28085716031785
1,1981,35.788,31.045671684198336
2,1982,35.431,39.60685315136982
3,1983,105.42,103.61416733781078
4,1984,21.79,35.92327354112915
5,1985,78.559,53.46722680319538
6,1986,64.688,30.175950713883612
7,1992,57.617,64.18120161568899
8,1993,50.114,35.88949405255574
9,1995,42.515,45.49319417980374
10,1996,11.86,28.625172417083697
11,1999,65.297,63.78227301959393
12,2000,76.353,57.1612051973068
13,2005,77.407,83.98824000260426
14,2006,51.755,55.27599088339426
15,2009,23.97,59.98919026104821
16,2011,17.259,32.623445228735925
17,2012,93.777,77.10828494611593
18,2018,102.506,79.4913400069351
19,2019,32.685,68.6579677972286
20,1987,33.606,65.08833398711215
21,1988,27.742,45.229738881560735
22,1989,78.439,77.06116424981674
23,1990,64.463,42.88322701649254
24,1991,46.967,40.11842607325441
25,1994,85.773,50.267321110279575
26,1997,28.147,33.70560739426011
27,1998,131.575,87.16908351009454
28,2001,95.436,67.77185574730822
29,2002,60.53,46.55630963823819
30,2003,51.564,46.596895587136466
31,2004,45.281,36.49814841797563
32,2007,1.605,44.36013965166429
33,2008,37.054,86.32070724530999
34,2010,27.16,49.775251028819056
35,2013,31.149,47.70817457444358
36,2014,52.13,39.17004065233754
37,2015,27.186,30.673468542080784
38,2016,67.439,51.79049320455499
39,2017,30.591,35.09261348726055
