,years,data,hindcast
0,1980,67.597,69.47808991937022
1,1982,88.868,80.51385160856952
2,1983,31.294,31.03898230859356
3,1984,27.303,26.485336682655117
4,1985,104.175,73.08034082491095
5,1987,87.189,55.47453725539923
6,1988,72.625,78.41086291360057
7,1989,58.181,83.9496107484625
8,1990,43.995,71.90788431910926
9,1991,22.764,53.49543416174426
10,1992,128.278,80.37424506542024
11,1993,65.7,52.286524955217715
12,1995,22.497,54.76505046718417
13,1996,98.744,112.4972142842978
14,1997,54.355,70.97700243240266
15,1998,67.593,53.065118346785276
16,2004,153.639,138.5341548351317
17,2005,101.65,100.27654202669287
18,2011,128.736,139.82419762873812
19,2014,126.343,125.09101921571448
