,pc1,target,phase_label
0,2.628123425758324,41.59,1
1,4.357066546850893,35.788,1
2,2.754305471356954,35.431,1
3,-9.228670490351364,105.42,1
4,3.4439180021058737,21.79,1
5,0.1594688280580766,78.559,1
6,4.519889274427278,64.688,1
7,-1.8463222954141192,57.617,1
8,3.450241948122339,50.114,1
9,1.6523082395924138,42.515,1
10,4.810214517545023,11.86,1
11,-1.7716378341426957,65.297,1
12,-0.5320904860973646,76.353,1
13,-5.554449528681441,77.407,1
14,-0.17915460535597547,51.755,1
15,-1.0615249338571193,23.97,1
16,4.0616874531094735,17.259,1
17,-4.2664352273877695,93.777,1
18,-4.7125731707178895,102.506,1
19,-2.6844293496067118,32.685,1
0,2.4018591839070615,33.606,2
1,-1.0305128027246575,27.742,2
2,4.471250647702791,78.439,2
3,-1.4360853796944917,64.463,2
4,-1.9139553023019906,46.967,2
5,-0.15981394259357393,85.773,2
6,-3.022350889811376,28.147,2
7,6.218309728554592,131.575,2
8,2.8656807617305007,95.436,2
9,-0.8012274842364587,60.53,2
10,-0.7942125834688625,51.564,2
11,-2.5396863543608523,45.281,2
12,-1.180814876986632,1.605,2
13,6.0716758448436705,37.054,2
14,-0.244863642941839,27.16,2
15,-0.6021384289230993,31.149,2
16,-2.077874831049268,52.13,2
17,-3.546427663645624,27.186,2
18,0.10345207393085878,67.439,2
19,-2.7826198900302592,30.591,2
