,pc1
0,0.5236698386387588
1,2.079138248732025
2,-0.29249606725731264
3,0.24209640594024678
4,4.357996858108159
5,4.462614854056553
6,-4.971186306448092
7,-5.23321182544816
8,-0.5487929475243333
9,-4.159338670589673
10,-3.2114257368708774
11,0.10345979074610072
12,3.4352727029820795
13,-0.3390883706693314
14,-1.7645825776577966
15,6.237573931244819
16,4.358378252388217
17,0.15563165359339198
18,-4.5389678633305595
19,-0.896700467414351
20,2.9276207847045237
21,3.4768098238854943
22,2.3917379121915396
23,1.2527660751838123
24,0.2176628904091942
25,0.7768219039029336
26,4.804354657020414
27,5.746652265552726
28,-3.638264645365583
29,2.0329896324597243
30,-3.993218397337816
31,0.7756928381703624
32,-2.9994678716358636
33,-1.4939375859466923
34,-1.6175950537557373
35,0.5816263211306401
36,-0.801651898132232
37,0.3713959593416396
38,-6.696849966151524
39,-4.115640149498118
