,years,data,hindcast
0,1981,274.878,274.817094163245
1,1982,276.033,276.24797894899086
2,1983,274.108,274.7577982883073
3,1984,275.466,276.0377384041469
4,1989,278.597,278.5450591075051
5,1992,278.027,275.8544625583462
6,1993,276.052,275.33395954860885
7,1994,274.72,275.20329480536054
8,1995,279.698,278.0378844816815
9,1999,276.585,278.03628048495045
10,2000,278.992,279.457805417033
11,2002,280.012,278.25595575615773
12,2003,275.199,276.0419646817242
13,2004,277.989,278.0449040665533
14,2005,275.683,276.61921353363886
15,2007,279.131,278.42485629885306
16,2011,277.556,278.9784751900962
17,2015,276.667,276.6265166781203
18,2016,277.781,278.1899987294208
19,2019,279.191,278.85375885726023
20,1980,277.92,276.9799310972418
21,1985,272.646,274.1960392451355
22,1986,269.837,272.4688363789503
23,1987,275.306,275.5687627383915
24,1988,277.77,278.50815383596574
25,1990,280.507,275.54499869053603
26,1991,272.82,274.4932751563502
27,1996,273.615,274.6448915861711
28,1997,278.932,275.8566017263448
29,1998,279.234,281.42320888376963
30,2001,277.524,276.38076562803684
31,2006,275.991,276.7047466465054
32,2008,278.257,276.0331412912361
33,2009,276.289,274.812953510223
34,2010,274.59,276.34557537547755
35,2012,273.954,275.15319137979
36,2013,274.828,275.9098867539714
37,2014,279.408,277.0571632116413
38,2017,277.869,278.77568086534535
39,2018,274.074,274.5131959989142
