,pc1,target,phase_label
0,2.8508896451724803,278.43,1
1,3.5481295728905393,280.548,1
2,13.115978721143044,280.043,1
3,3.237402256791194,281.547,1
4,-12.738266553193172,281.399,1
5,26.920260869395957,279.768,1
6,4.3793073239088525,279.225,1
7,-2.7822941516424824,281.242,1
8,-17.89113731809108,283.18,1
9,-10.847645224135276,279.988,1
10,23.89368641602685,277.399,1
11,-15.370385925051952,281.246,1
12,-5.921117173092425,281.185,1
13,9.648533159472489,280.527,1
14,6.102297595403621,280.383,1
15,-11.89329430394827,282.63,1
16,6.112503099685392,280.865,1
17,-4.735763371936209,280.219,1
18,-7.898710816313832,280.069,1
19,-9.72980781061683,279.808,1
0,4.798453471723345,281.542,2
1,-21.685683198233125,276.482,2
2,7.807442274262821,280.287,2
3,-4.694408008504108,279.704,2
4,-7.3409702427887655,279.096,2
5,-13.480741245677187,275.969,2
6,-4.586546215071781,280.449,2
7,-16.997677121681697,279.45,2
8,-7.6525664147888355,280.361,2
9,-4.390543693828959,281.026,2
10,2.6469997539411967,281.038,2
11,2.4805149024315374,280.022,2
12,-1.7957453876528038,280.714,2
13,11.983350887180272,282.748,2
14,-1.1995224013554344,279.101,2
15,7.228257443575158,280.357,2
16,11.898851216649124,281.428,2
17,27.555611164936863,283.104,2
18,-1.0213869745145532,279.21,2
19,8.445313381859915,280.834,2
