,pc1
0,-61.752216385787506
1,-40.87308994927107
2,-70.1234316920816
3,-69.33266021566435
4,-57.175533783559175
5,-75.00416428681982
6,-46.408726633692154
7,-65.7042711382826
8,-58.72164290568089
9,-59.36268014716404
10,-35.7913580372616
11,-58.5075966449046
12,-34.24502651752094
13,-70.92474515339072
14,-71.37670157839499
15,-47.52769446459381
16,-54.362900704606126
17,-53.351023356108385
18,-68.3899017490763
19,-43.70016774280292
20,19.664375126071075
21,22.03237441861783
22,0.1831721917531135
23,0.9919760281427639
24,7.359522372282234
25,13.418473860681736
26,24.071372170658105
27,32.485370206442006
28,31.29514851231493
29,31.464846340969096
30,7.63698641606596
31,31.047737684427986
32,25.733853163497788
33,32.610377966377506
34,27.501221999915973
35,29.109012706219964
36,10.205176643573012
37,37.61387588434919
38,25.321362785993152
39,31.61230808290381
