,years,data,hindcast
0,1980,287.384,287.8778662031208
1,1982,288.824,288.94849521254696
2,1983,288.432,288.85689546785954
3,1985,286.165,286.5971667732812
4,1988,287.197,287.68394754047875
5,1995,287.092,288.1775345757085
6,1996,287.712,288.268175281433
7,1997,288.236,289.5708507142067
8,1998,288.371,288.78348489962514
9,1999,287.621,287.3907177496762
10,2001,287.617,287.94780459773256
11,2003,290.192,288.3138975275576
12,2005,288.992,289.058825441383
13,2008,288.751,287.7406297181066
14,2010,288.57,287.8373540543479
15,2012,287.481,287.9258122390089
16,2014,288.605,289.10102823674094
17,2016,289.06,288.48356902398746
18,2019,290.286,289.1023767175864
19,2020,289.812,289.75426109836366
20,2021,290.233,289.21230692724913
21,1981,286.963,287.1423101420057
22,1984,286.033,287.3091708761457
23,1986,288.436,288.49174537158143
24,1987,286.231,286.7519755787658
25,1989,288.071,287.5889436757315
26,1990,287.653,287.01436055670393
27,1991,285.445,285.875926033797
28,1992,289.512,289.16219562064924
29,1993,288.312,288.7194631556871
30,1994,287.733,288.51602668318634
31,2000,288.429,288.02860779297555
32,2002,289.009,289.83939494305673
33,2004,288.265,287.4870164182957
34,2006,288.786,288.2651325129646
35,2007,289.67,289.1780220060816
36,2009,288.158,289.05638677475883
37,2011,288.613,288.7358144870162
38,2013,287.47,287.28977683857835
39,2015,288.026,287.7530934016229
40,2017,290.512,288.86594521496534
41,2018,289.498,289.75369191542944
