,years,data,hindcast
0,1980,288.542,288.5497365292958
1,1986,284.947,286.112618870922
2,1987,287.798,287.184359361546
3,1988,287.103,287.94227964487067
4,1993,286.379,287.52722231199937
5,1998,288.047,288.3828123071702
6,1999,290.397,288.9349989771483
7,2000,288.952,289.01652556995606
8,2001,286.703,287.52137895593853
9,2006,290.885,288.5342805183935
10,2007,287.305,287.73281374581757
11,2008,286.909,287.42043540687257
12,2009,288.244,287.5513717267556
13,2010,286.854,288.9786479235076
14,2011,288.688,289.38724764250753
15,2012,287.323,288.7464690746643
16,2014,289.191,287.43068114615056
17,2015,286.663,286.60482655529114
18,2016,290.729,289.4369981937195
19,2019,287.939,286.60229553747445
20,1981,288.252,287.6338902711008
21,1982,288.852,288.2784390442032
22,1983,287.357,287.1272246651701
23,1984,286.735,286.77613282860364
24,1985,287.425,287.54575008292284
25,1989,288.678,288.11755269756037
26,1990,286.559,287.6835284356822
27,1991,288.298,287.80087450601695
28,1992,287.579,288.1031291837095
29,1994,286.749,287.44485959499315
30,1995,287.466,287.65428462701334
31,1996,286.063,286.46669149886833
32,1997,287.549,288.1402012942235
33,2002,288.122,288.55433019081715
34,2003,287.965,287.75287092763176
35,2004,288.368,288.6216963109175
36,2005,289.039,287.8056680658522
37,2013,287.608,287.49487608360045
38,2017,287.154,287.65207682399904
39,2018,288.213,287.3769228671124
