,pc1
0,11.7248569319756
1,14.264227740947364
2,9.95827898503505
3,6.728407765829223
4,16.805488772254012
5,-2.868245495929162
6,7.651017580526382
7,-0.946162703034973
8,-6.036771325004682
9,-23.32805827089122
10,-3.179246364307893
11,3.8085650951998784
12,-6.501485862220201
13,3.1494661296720605
14,-15.250532313704227
15,-5.905185578677418
16,0.8770919324515227
17,6.5036151563630815
18,-11.321816805216397
19,-6.1336842880507145
20,-19.48742086929278
21,-10.133828673020103
22,17.32185551580678
23,18.623761060922764
24,2.9533871141733368
25,-16.54218912614541
26,-40.332326217095925
27,-22.903241905553266
28,26.57910203317832
29,5.377444284654472
30,-7.022223682676175
31,22.108639135896865
32,0.18028225829417366
33,-16.3288412890993
34,-4.201980310102903
35,21.75232760366228
36,14.51715759238331
37,-7.394738524681005
38,27.06224296125656
39,-12.130034421571448
