,years,data,hindcast
0,1980,278.43,280.2140701907084
1,1981,280.548,278.97696064788096
2,1987,280.287,280.5582425306015
3,1988,279.768,280.81226350094926
4,1992,281.242,282.14344423513216
5,1993,275.969,278.8203916377815
6,1994,283.18,282.3191417070321
7,1996,279.45,280.3528129992582
8,1997,279.988,279.72265542043067
9,1998,277.399,279.1786538507289
10,2001,281.038,280.61741050271047
11,2002,281.246,280.91016442572175
12,2003,281.185,280.9210703733447
13,2004,280.022,278.8992138766866
14,2005,280.714,279.4762379139271
15,2006,282.748,281.3419923197436
16,2010,279.101,278.8192999026363
17,2012,280.219,279.762523977652
18,2013,280.357,281.0840723603687
19,2019,279.808,279.22170516814106
20,2021,281.017,279.56367245856325
21,1982,281.542,280.36600448875816
22,1983,280.043,279.28194590143596
23,1984,281.547,281.83868453779286
24,1985,276.482,277.98591950105254
25,1986,281.399,280.6117458681707
26,1989,279.225,280.08152094427004
27,1990,279.704,279.90810960392866
28,1991,279.096,280.60520464873895
29,1995,280.449,281.83557502494295
30,1999,280.361,280.1482810580635
31,2000,281.026,280.5193452936899
32,2007,280.527,279.4472668669667
33,2008,280.383,280.47111727961664
34,2009,282.63,282.2483076605252
35,2011,280.865,281.2258037246009
36,2014,281.428,282.28472362299675
37,2015,283.104,281.9273089160322
38,2016,279.21,280.3268867850508
39,2017,280.834,279.7051510842484
40,2018,280.069,280.3937932771994
41,2020,282.138,280.8493039119179
