,pc1
0,0.26181937313452913
1,-1.1565739901528802
2,1.1398583610196318
3,0.02935630197379433
4,0.3903241135760843
5,-4.143086512206469
6,-2.6626667180983206
7,0.5873425779958776
8,0.6167499106090777
9,2.935239656562837
10,1.476435927617152
11,2.889435485128647
12,0.6456930330375216
13,-3.131509366860248
14,-1.9925338293438435
15,6.159918313129758
16,-5.3939368337713365
17,0.978005346653161
18,-0.3113172721907443
19,0.6819062837466081
20,-0.9861618661495621
21,0.8637647567157795
22,-0.22328718064789072
23,-0.4386215394723788
24,-2.825877622583855
25,0.5442384118509015
26,1.4546316952532954
27,-1.9449106126609021
28,1.3346368352138356
29,-0.06813497210793276
30,-0.68914585462615
31,0.5744677185465863
32,0.0732935103358516
33,-0.9657113415273899
34,1.5477974139264954
35,-0.8517220653290669
36,0.18165668737008867
37,-1.053098835138233
38,1.676458397387125
39,1.795116405184924
