,years,data,hindcast
0,1984,27.303,85.31890829494347
1,1986,85.939,111.23057518865639
2,1987,87.189,90.75910950555985
3,1990,43.995,85.48391906395244
4,1991,22.764,96.38197531799067
5,1992,128.278,100.25368635486463
6,1993,65.7,57.2752116639748
7,1995,22.497,63.759791647765475
8,1996,98.744,49.29842881202119
9,1998,67.593,49.2325746214852
10,1999,99.367,96.46829526770082
11,2004,153.639,113.07952799496013
12,2006,192.569,129.75444696661776
13,2007,52.895,51.318217862542426
14,2009,46.274,79.69694057340548
15,2012,90.667,81.3943659725212
16,2013,40.892,66.9043224817012
17,2015,123.29,81.48850721239657
18,2016,57.581,38.22450847035361
19,2019,76.337,56.18968672658657
20,1980,67.597,62.96860092724428
21,1981,37.258,51.60149165890563
22,1982,88.868,64.30248040213337
23,1983,31.294,28.478114995658267
24,1985,104.175,65.7714121699958
25,1988,72.625,88.74687924915351
26,1989,58.181,74.78146961463914
27,1994,89.989,69.72725352659876
28,1997,54.355,51.24701559715431
29,2000,51.303,91.8799965345371
30,2001,107.73,114.15303864002459
31,2002,146.934,101.11000534795475
32,2003,22.521,66.39417171832218
33,2005,101.65,104.2917988357776
34,2008,114.817,98.5154666257324
35,2010,146.264,132.07014911374736
36,2011,128.736,137.192569360153
37,2014,126.343,121.13439677712117
38,2017,75.391,97.76681146341636
39,2018,94.606,98.50387744173054
