,years,data,hindcast
0,1981,35.788,73.23025599567185
1,1983,105.42,95.05230139548053
2,1989,78.439,72.61257038475762
3,1990,64.463,78.27114706147833
4,1994,85.773,83.16442233867278
5,1997,28.147,25.646897652033328
6,2000,76.353,38.376206442330414
7,2001,95.436,78.71290174847375
8,2005,77.407,76.04637368265239
9,2006,51.755,52.48411803117631
10,2008,37.054,39.510071015410325
11,2009,23.97,31.554736332387396
12,2010,27.16,49.29964308169572
13,2011,17.259,25.876256509350846
14,2012,93.777,68.15296500225124
15,2013,31.149,46.46870471920886
16,2014,52.13,53.9316349815767
17,2017,30.591,48.73298281535192
18,2018,102.506,49.101593126627776
19,2019,32.685,61.03621768341187
20,1980,41.59,45.49138156819031
21,1982,35.431,37.05626675618652
22,1984,21.79,42.69883338411392
23,1985,78.559,28.44771738114351
24,1986,64.688,35.548098027260686
25,1987,33.606,64.61987244027415
26,1988,27.742,37.63168194258019
27,1991,46.967,40.567123331387656
28,1992,57.617,68.40028496318644
29,1993,50.114,54.04372869316038
30,1995,42.515,34.34876863030872
31,1996,11.86,33.8784235595368
32,1998,131.575,99.77738342187689
33,1999,65.297,45.66139943851459
34,2002,60.53,51.68454767209564
35,2003,51.564,43.100955006215955
36,2004,45.281,40.61660566030927
37,2007,1.605,32.72099064852915
38,2015,27.186,49.08467602797185
39,2016,67.439,77.57726144715735
