,pc1
0,-5.632624346077838
1,-4.522719179135427
2,7.307798770218358
3,0.45953743133260533
4,-3.3334747745094684
5,-6.169820548807284
6,2.444725772347784
7,10.91515245868336
8,2.5437579578377454
9,4.900810509758601
10,-3.889580860640506
11,1.2293585682619064
12,-8.11436833616546
13,7.3435776531804535
14,1.7186422555279623
15,-0.9445921886840124
16,-4.822862476092561
17,-1.3816500822151672
18,3.097314232242406
19,-3.1488166956484798
20,3.2647987686370614
21,-7.854569313542413
22,3.6189200348913055
23,3.3909832183648154
24,-1.1074694309580662
25,-1.2816407496062163
26,1.5210186129592655
27,-8.033391021000622
28,-0.2501022400146335
29,4.019576052228517
30,4.657864392057832
31,-5.299712571061595
32,5.155007648370866
33,1.4760102415850094
34,-2.852966561945297
35,3.8856924829244277
36,0.08009024830436424
37,1.61214892428883
38,-4.085883337247329
39,-1.9164684698115455
