,years,data,hindcast
0,1980,282.943,283.1581460898903
1,1982,284.418,284.48449932993236
2,1985,283.884,283.01865330045456
3,1986,284.738,284.25452720440506
4,1987,284.108,283.8653108877073
5,1988,284.252,283.4497444379848
6,1990,285.161,285.24601129214216
7,1991,283.647,284.28154656646757
8,1992,281.561,282.2583258737709
9,1995,286.166,284.7452027465171
10,1998,283.242,284.8126901829567
11,2003,281.324,283.7161521448518
12,2004,284.575,283.6726260751217
13,2007,283.55,284.9137957718401
14,2009,284.115,283.3084896252085
15,2012,283.751,284.2112468968998
16,2013,285.349,284.86984582216957
17,2016,283.35,284.0439062447052
18,2017,286.493,284.76269267120017
19,2019,284.784,284.33758683577435
20,1981,282.369,283.0757054109922
21,1983,284.197,284.6841093567139
22,1984,284.946,284.0939865478234
23,1989,285.643,285.10974192569347
24,1993,282.413,283.05636044303657
25,1994,282.913,284.0534153052867
26,1996,284.354,284.17417256493417
27,1997,283.261,282.9808921117737
28,1999,284.089,285.0523853943315
29,2000,284.65,284.3734625713963
30,2001,287.358,285.48608161496327
31,2002,283.045,285.0793542595193
32,2005,286.611,284.6699163687959
33,2006,286.908,284.22971782084073
34,2008,283.493,284.8584456274397
35,2010,284.007,284.80757860269875
36,2011,284.836,284.9330782671024
37,2014,286.638,285.27892609936015
38,2015,283.443,284.1079190947619
39,2018,285.394,286.46275061253687
