,years,data,hindcast
0,1980,288.542,287.1127225377822
1,1981,288.252,288.8559575800384
2,1982,288.852,287.55752633482587
3,1983,287.357,287.3949147706591
4,1987,287.798,287.9981096704331
5,1990,286.559,287.21115879917664
6,1991,288.298,287.81191069327184
7,1993,286.379,287.3136326858043
8,1994,286.749,286.723601629015
9,1998,288.047,288.2930686266777
10,2001,286.703,287.5506271589107
11,2003,287.965,287.4961926835796
12,2004,288.368,287.96259380433236
13,2009,288.244,288.028222105217
14,2012,287.323,288.4750024555674
15,2013,287.608,288.0752117508864
16,2015,286.663,287.6953611735315
17,2016,290.729,288.7503866294916
18,2017,287.154,287.64470852974
19,2019,287.939,287.5780903810592
20,1984,286.735,287.32511816805413
21,1985,287.425,287.84547393397094
22,1986,284.947,285.3122582603871
23,1988,287.103,288.3678550785009
24,1989,288.678,287.58902520143545
25,1992,287.579,287.53974683757997
26,1995,287.466,288.0660985969869
27,1996,286.063,286.45380135869834
28,1997,287.549,287.7469799063182
29,1999,290.397,288.3964644795114
30,2000,288.952,287.6667258705638
31,2002,288.122,289.2661986094381
32,2005,289.039,287.85392742686685
33,2006,290.885,288.7908694662413
34,2007,287.305,287.47769855093236
35,2008,286.909,287.7505631242896
36,2010,286.854,288.64356126920717
37,2011,288.688,287.94901099828536
38,2014,289.191,289.0684717167499
39,2018,288.213,288.99015114598285
