,pc1,target,phase_label
0,-317.23452020876556,285.696,1
1,-129.3103131331384,285.12,1
2,-297.4300702205619,286.425,1
3,-52.614342458400614,285.355,1
4,-3.2340324240932006,285.102,1
5,-1525.0591173568073,286.977,1
6,-1321.7420543826856,286.464,1
7,-1029.771068353285,286.875,1
8,-165.93301275229086,286.26,1
9,-13.21684291085954,285.916,1
10,-476.48616443838705,286.611,1
11,-178.2282768400301,286.399,1
12,-443.9567499748514,287.857,1
13,-445.7947519485208,286.328,1
14,-560.1333856452036,286.411,1
15,-1135.5125539146875,286.392,1
16,365.8879928346369,283.857,1
17,319.94975240742525,284.79,1
18,-926.1115001593902,286.869,1
19,-926.149223580067,287.239,1
0,-287.50835779965274,284.489,2
1,262.22186537457867,283.518,2
2,-1.6993633215549835,282.873,2
3,-1613.0039486445878,285.307,2
4,-1649.7741985659559,285.412,2
5,12.11999817445087,282.721,2
6,-920.4775825861716,286.423,2
7,-3914.1441549055867,286.484,2
8,-1383.4843879188861,282.564,2
9,-2178.022888588204,287.684,2
10,-1288.6338631630942,286.531,2
11,-2539.263747239059,284.956,2
12,-1516.7554193936212,283.04,2
13,-2854.599591905483,285.875,2
14,-934.6410186316266,284.782,2
15,-729.756535819308,284.998,2
16,733.5960175038466,283.077,2
17,-2843.1282937476835,286.005,2
18,-2913.2264971161567,288.522,2
19,-2535.810426899494,284.365,2
