,years,data,hindcast
0,1981,276.288,274.7916535159611
1,1982,274.72,276.57687011340073
2,1984,276.784,275.42394459936673
3,1987,271.057,274.67762222307584
4,1989,278.043,276.296863618905
5,1990,278.845,277.45948651877694
6,1993,278.069,277.410901374944
7,1995,277.265,277.7751569562437
8,1996,273.074,275.326520817365
9,1998,277.962,276.82669635276517
10,1999,278.422,277.21705257295014
11,2000,277.795,277.6611159898945
12,2002,277.709,276.30855203654784
13,2004,277.014,277.74459385381425
14,2005,278.562,277.30808682670875
15,2008,279.489,276.8005026589821
16,2009,274.322,277.8274512699431
17,2014,278.727,277.52990502088255
18,2017,275.05,277.77393364990866
19,2018,278.531,278.9910900295637
20,1980,273.943,276.5215974803121
21,1983,279.392,275.93280804160014
22,1985,270.812,273.33166034360187
23,1986,275.801,274.13570200429206
24,1988,279.107,278.00098829025205
25,1991,276.5,277.34097121093345
26,1992,276.297,275.827649175957
27,1994,278.452,277.2253440454032
28,1997,272.26,274.2404749743399
29,2001,275.967,274.6506768902189
30,2003,276.099,276.37991904200663
31,2006,274.907,276.19083002728706
32,2007,280.328,277.93174471887176
33,2010,273.085,275.7764686126145
34,2011,276.64,274.5001724159822
35,2012,278.003,277.216765337649
36,2013,275.183,274.7836452918981
37,2015,277.328,277.4317832058207
38,2016,278.048,279.7385151299445
39,2019,276.946,277.9402837610138
