,years,data,hindcast
0,1980,287.384,288.21609391370197
1,1981,286.963,287.7326010011792
2,1984,286.033,286.04977950764896
3,1985,286.165,287.00782037560475
4,1987,286.231,286.13290505693703
5,1988,287.197,287.8427195019829
6,1989,288.071,287.44400219928355
7,1990,287.653,287.6893279964982
8,1991,285.445,286.2822642646656
9,1993,288.312,287.10561066842575
10,1995,287.092,288.32544171716444
11,1996,287.712,288.4666491656738
12,1998,288.371,287.4076536384837
13,2004,288.265,288.02491763734196
14,2008,288.751,289.17446663222654
15,2010,288.57,287.62331939065757
16,2011,288.613,288.452400955288
17,2013,287.47,286.94808178894385
18,2018,289.498,288.7826770907768
19,2019,290.286,289.37326749751685
20,1982,288.824,288.8561558119696
21,1983,288.432,289.0246653097136
22,1986,288.436,288.4589527714301
23,1992,289.512,288.3262549654878
24,1994,287.733,288.3976256563354
25,1997,288.236,288.1061932578351
26,1999,287.621,288.5594991030131
27,2000,288.429,288.89955126412787
28,2001,287.617,288.74702569489034
29,2002,289.009,288.224014887474
30,2003,290.192,289.1684066092228
31,2005,288.992,289.0606118233505
32,2006,288.786,288.40424958603785
33,2007,289.67,288.8995263163287
34,2009,288.158,287.8400796166048
35,2012,287.481,287.9012260165306
36,2014,288.605,288.5560810335574
37,2015,288.026,289.023049694958
38,2016,289.06,289.3052051214597
39,2017,290.512,289.57262545967313
