,years,data,hindcast
0,1980,277.741,278.80881346738755
1,1981,280.661,278.6214655701688
2,1982,278.275,278.2187956408677
3,1983,278.441,278.21417720231153
4,1984,277.094,278.8245513059872
5,1985,276.81,278.1260695721591
6,1986,276.741,276.1962151844185
7,1988,278.119,278.1982937864303
8,1992,279.73,279.90897217023667
9,1993,278.68,280.0238470416577
10,1996,275.896,277.5122962735473
11,1999,280.02,279.1614657898164
12,2001,277.81,278.59440375264785
13,2003,280.079,278.37383392741503
14,2005,279.075,278.6164684620502
15,2006,276.791,277.6201240614995
16,2009,279.105,277.6826845474828
17,2012,280.59,280.08616683037275
18,2018,277.252,277.5392888079987
19,2019,280.759,279.3410666055447
20,1987,275.184,276.4062234367948
21,1989,280.927,279.1088671451658
22,1990,281.101,278.72599409623695
23,1991,280.961,281.68818493799864
24,1994,280.139,281.2209783609987
25,1995,278.521,280.08900855029304
26,1997,280.407,279.4662365836568
27,1998,280.334,279.69442784940065
28,2000,279.747,279.8228473956205
29,2002,280.187,279.218405694183
30,2004,278.873,279.287591686439
31,2007,280.952,279.6592042359948
32,2008,278.889,278.951721227786
33,2010,278.939,279.16281548158076
34,2011,278.865,279.7348179474414
35,2013,275.297,277.9565854917276
36,2014,281.119,280.87165450549503
37,2015,279.082,280.25265852011495
38,2016,278.416,278.64574329825354
39,2017,281.223,279.1990335548185
