,years,data,hindcast
0,1980,277.407,277.27094090091896
1,1981,273.282,273.1523470315583
2,1983,277.486,277.08856345972777
3,1985,278.899,278.5767356182671
4,1987,277.722,277.2769957322661
5,1988,280.158,277.2275377902481
6,1989,278.142,277.62385002038803
7,1990,277.581,278.7323516501949
8,1993,278.56,279.1991648416541
9,1995,272.852,276.3648836836917
10,1999,278.276,277.0895830763321
11,2001,276.811,277.25253075737476
12,2004,277.184,277.6716936632949
13,2005,277.678,277.99984636518695
14,2007,277.337,277.67041472296074
15,2008,276.001,277.3259000956636
16,2011,279.548,277.79561167149984
17,2013,279.211,279.1745719505393
18,2016,278.446,277.8092080148129
19,2019,279.253,279.5312689534199
20,1982,277.148,278.93147327673705
21,1984,277.972,277.3613651372221
22,1986,278.654,280.43725820695795
23,1991,277.49,277.75558553710783
24,1992,277.129,278.22401993265146
25,1994,279.092,279.33447655807817
26,1996,274.079,276.6194028969514
27,1997,278.332,276.4798995407833
28,1998,277.971,278.4350947936088
29,2000,278.433,276.24086116496557
30,2002,276.113,276.16034560014526
31,2003,277.709,278.8424505749829
32,2006,280.048,278.99364646004756
33,2009,275.915,276.6992484107248
34,2010,272.735,274.74542079260755
35,2012,278.178,277.33903043509076
36,2014,278.368,277.3661839894236
37,2015,282.582,278.9094062443831
38,2017,278.222,277.77107423354647
39,2018,279.479,279.0027562139852
