,pc1,target,phase_label
0,244.56095616077874,288.333,1
1,-19.20104895721517,291.04,1
2,381.73649553995534,288.322,1
3,183.95360311315062,289.643,1
4,-336.9868992961809,291.061,1
5,265.3517961479849,288.967,1
6,-59.617989407827935,292.216,1
7,-40.6877996516357,288.974,1
8,137.39562502937935,290.031,1
9,296.75976520562836,289.0,1
10,-261.1010916503668,291.095,1
11,-237.01589440564888,291.463,1
12,-19.502427884026,290.191,1
13,18.792060331523437,289.656,1
14,84.7858007746747,290.638,1
15,-252.00088408038923,291.947,1
16,154.9125923113141,289.833,1
17,-287.2520092678484,292.264,1
18,40.12229612956539,290.913,1
19,-295.0039218794125,291.269,1
0,-157.6216985095175,289.055,2
1,35.021592483339354,291.918,2
2,-21.616084811584376,289.446,2
3,-0.28253269537516634,289.333,2
4,-1.729270216797927,288.818,2
5,184.19825249535154,290.432,2
6,-114.72499559842355,289.347,2
7,-192.76148281988338,290.83,2
8,83.23841020443629,293.292,2
9,11.233028571232373,291.331,2
10,-38.273498377469096,288.202,2
11,-170.77447643971402,290.124,2
12,-114.66951990412062,289.528,2
13,188.930138360333,294.316,2
14,-52.756175691742406,290.627,2
15,-152.01989338745415,288.608,2
16,155.93863053837825,291.4,2
17,-12.787229694040457,290.835,2
18,58.39464920520788,290.707,2
19,313.0563032895796,292.908,2
