,years,data,hindcast
0,1980,277.407,277.16278299537254
1,1981,273.282,276.87696178018496
2,1983,277.486,278.45536065746586
3,1985,278.899,277.7327950929758
4,1987,277.722,278.8069093813922
5,1988,280.158,277.45117754677403
6,1992,277.129,277.1808860658815
7,1994,279.092,278.91482146284693
8,1995,272.852,276.56922808600405
9,1996,274.079,274.2631729620521
10,1997,278.332,276.86248784592567
11,1998,277.971,274.77896117698447
12,2002,276.113,275.7361378671876
13,2003,277.709,277.18160697420177
14,2005,277.678,277.7062662236023
15,2006,280.048,279.63905139558017
16,2010,272.735,274.9502236045821
17,2012,278.178,278.5467855483226
18,2017,278.222,276.9374235118121
19,2019,279.253,278.6814708502182
20,2021,278.654,278.56448897063245
21,1982,277.148,278.1532129983179
22,1984,277.972,277.0822873166605
23,1986,278.654,278.53971663765793
24,1989,278.142,277.37663851192764
25,1990,277.581,278.6661921436387
26,1991,277.49,277.2386145654137
27,1993,278.56,278.1895723453958
28,1999,278.276,277.9278015141626
29,2000,278.433,278.07784524769545
30,2001,276.811,277.5933619083396
31,2004,277.184,276.70820618005916
32,2007,277.337,276.844679184746
33,2008,276.001,276.91091627898794
34,2009,275.915,278.464232566008
35,2011,279.548,278.6231642908781
36,2013,279.211,278.713922436791
37,2014,278.368,279.82144960502444
38,2015,282.582,280.10199403568475
39,2016,278.446,278.68906212471677
40,2018,279.479,278.99178199313525
41,2020,278.822,279.24534811476
