,pc1
0,861.2074096617412
1,430.1761956000121
2,444.3067927009617
3,890.105655521169
4,1292.9173780011545
5,601.043745648843
6,1043.1614196706814
7,917.7579568939609
8,-278.6301824760634
9,552.5129802121636
10,1113.6716943925674
11,172.23017009874403
12,392.30331215821093
13,249.45039424167007
14,530.1372323105458
15,240.5485600958719
16,520.7874222200326
17,1186.8916296536593
18,161.41108771272374
19,1029.9853324501926
20,-1434.9924288995173
21,-1441.5323287686203
22,-945.392271265926
23,-700.7574139021665
24,-1022.6585719387799
25,-1123.990272137385
26,-935.0667156025924
27,-878.6513232890675
28,-1288.8756643549882
29,-1265.6152882042475
30,-1082.8840596317539
31,-659.1267169000001
32,-977.8193326061216
33,-955.2592655950632
34,-657.4319030762736
35,-905.9891226762435
36,-649.9375851328273
37,-1087.4718906434348
38,-566.0469868202551
39,-730.7908911688928
