,pc1
0,-2116.665083023301
1,-2665.9547075652304
2,-1238.0748875437644
3,-3195.4165044618653
4,-1175.8746981894037
5,-1450.5338868723684
6,-1550.83582716189
7,-1550.7063590307826
8,-3126.0924196674814
9,-1961.3787992565242
10,-3458.5203708795893
11,-1449.0084267910956
12,-2000.1245369515248
13,-2249.9930035714624
14,-2588.048558480896
15,-1878.5676330878323
16,-2716.6221863439455
17,-2770.818976301368
18,-2593.2538987273615
19,-3059.3064750573476
20,292.84821432475087
21,242.61450753397057
22,229.8162587885512
23,428.5641785559079
24,43.483057482902446
25,96.48684767588426
26,307.3835201355315
27,-12.160932688149607
28,309.84850765757255
29,72.2696495093395
30,-4.434761531217571
31,91.12270400821609
32,114.92131909293681
33,194.44044588515538
34,153.83907390418332
35,112.23812685054592
36,-11.032365551884286
37,38.128141030749184
38,6.418768115547808
39,75.19094276660836
