,pc1
0,-367.97953500842493
1,-153.90838907868346
2,-62.38814122265461
3,-663.3879827730118
4,-482.58678714457943
5,-45.94917973985007
6,4.744526557987385
7,-248.82848375005509
8,161.53517004394152
9,209.26010435921512
10,-10.722287794652502
11,71.79750617411057
12,364.52741243033427
13,244.85854181952794
14,147.4074309095739
15,-233.19504308016533
16,127.52553820056244
17,-256.4194352635723
18,339.77159853487416
19,543.5473180549878
20,310.3914005675582
21,-58.418333959379204
22,-89.84936927629636
23,-213.4071204948492
24,18.04940739928484
25,52.57065309618382
26,-168.2168668527717
27,-10.911938823541792
28,-85.63704245384004
29,8.324951507588308
30,28.682460296598947
31,-35.608278505047885
32,-28.33475374507489
33,65.46334645941276
34,76.57512185127858
35,53.252596989014734
36,-105.34110985642718
37,102.5427853080304
38,23.042443985088493
39,-12.219253409764303
40,240.95201138412563
41,138.48937574299134
