,pc1
0,244.56095616077874
1,-19.20104895721517
2,381.73649553995534
3,183.95360311315062
4,-336.9868992961809
5,265.3517961479849
6,-59.617989407827935
7,-40.6877996516357
8,137.39562502937935
9,296.75976520562836
10,-261.1010916503668
11,-237.01589440564888
12,-19.502427884026
13,18.792060331523437
14,84.7858007746747
15,-252.00088408038923
16,154.9125923113141
17,-287.2520092678484
18,40.12229612956539
19,-295.0039218794125
20,-157.6216985095175
21,35.021592483339354
22,-21.616084811584376
23,-0.28253269537516634
24,-1.729270216797927
25,184.19825249535154
26,-114.72499559842355
27,-192.76148281988338
28,83.23841020443629
29,11.233028571232373
30,-38.273498377469096
31,-170.77447643971402
32,-114.66951990412062
33,188.930138360333
34,-52.756175691742406
35,-152.01989338745415
36,155.93863053837825
37,-12.787229694040457
38,58.39464920520788
39,313.0563032895796
