,years,data,hindcast
0,1982,288.824,288.7260335776369
1,1986,288.436,289.3927282712998
2,1987,286.231,286.73082936979637
3,1989,288.071,287.3828929415472
4,1991,285.445,286.1186365612327
5,1992,289.512,288.41664453303275
6,1995,287.092,288.9982006274018
7,1997,288.236,288.39076242622417
8,1999,287.621,289.0567166760677
9,2001,287.617,288.19134476940314
10,2003,290.192,288.9107219785084
11,2004,288.265,288.0213381254795
12,2005,288.992,287.8008727970657
13,2006,288.786,289.493815455386
14,2011,288.613,288.55799089508326
15,2012,287.481,288.11869435391344
16,2014,288.605,288.6150194725122
17,2015,288.026,288.42521889443674
18,2019,290.286,289.12021243562543
19,2020,289.812,288.6190829960736
20,2021,290.233,289.2882428422729
21,1980,287.384,288.2931461033516
22,1981,286.963,288.25353833015294
23,1983,288.432,289.1706288004506
24,1984,286.033,286.64331317725254
25,1985,286.165,286.9277194495575
26,1988,287.197,286.753410267811
27,1990,287.653,287.83824958470365
28,1993,288.312,288.59751108641666
29,1994,287.733,288.5770202810393
30,1996,287.712,288.61434216747284
31,1998,288.371,288.57856944789546
32,2000,288.429,288.66271677371077
33,2002,289.009,287.9651087619275
34,2007,289.67,288.59545317433646
35,2008,288.751,288.3581204333261
36,2009,288.158,287.59994085731324
37,2010,288.57,287.30906156370384
38,2013,287.47,287.36436651669175
39,2016,289.06,288.9265289864903
40,2017,290.512,289.1775313153708
41,2018,289.498,288.8757229210246
