,pc1
0,3.1165579699444694
1,6.511530710652279
2,0.8766065135052209
3,4.119676684683443
4,-9.723302850096463
5,-4.845797059827027
6,-12.372935886418
7,19.753614965995705
8,2.77646574345247
9,1.5643105980317495
10,6.407756184654144
11,-0.47992665394828987
12,-4.866404688661416
13,3.6120946306947985
14,4.057982016987602
15,-0.5352247798665694
16,3.5207066440623724
17,-26.052530523552715
18,-2.05959127578644
19,4.619621830197597
20,14.016278056654143
21,-0.19369251948175542
22,-5.026432979700614
23,8.161767711635813
24,2.175603086028617
25,6.625503701108289
26,10.39310510324101
27,-13.069036588098419
28,15.729761361291706
29,-8.47527965665493
30,0.15419663937505998
31,3.4786256648603504
32,-5.37317651169206
33,0.7829080724035369
34,13.584775252854637
35,-1.8453330799986625
36,-14.635282337655072
37,-5.77616849749831
38,-4.213025657384262
39,-16.49546720308659
