,pc1,target,phase_label
0,3.1165579699444694,277.407,1
1,6.511530710652279,273.282,1
2,0.8766065135052209,277.486,1
3,4.119676684683443,280.158,1
4,-9.723302850096463,277.581,1
5,-4.845797059827027,277.129,1
6,-12.372935886418,279.092,1
7,19.753614965995705,272.852,1
8,2.77646574345247,277.971,1
9,1.5643105980317495,278.276,1
10,6.407756184654144,276.811,1
11,-0.47992665394828987,277.184,1
12,-4.866404688661416,280.048,1
13,3.6120946306947985,277.337,1
14,4.057982016987602,276.001,1
15,-0.5352247798665694,272.735,1
16,3.5207066440623724,279.211,1
17,-26.052530523552715,282.582,1
18,-2.05959127578644,278.446,1
19,4.619621830197597,278.222,1
0,14.016278056654143,277.148,2
1,-0.19369251948175542,277.972,2
2,-5.026432979700614,278.899,2
3,8.161767711635813,278.654,2
4,2.175603086028617,277.722,2
5,6.625503701108289,278.142,2
6,10.39310510324101,277.49,2
7,-13.069036588098419,278.56,2
8,15.729761361291706,274.079,2
9,-8.47527965665493,278.332,2
10,0.15419663937505998,278.433,2
11,3.4786256648603504,276.113,2
12,-5.37317651169206,277.709,2
13,0.7829080724035369,277.678,2
14,13.584775252854637,275.915,2
15,-1.8453330799986625,279.548,2
16,-14.635282337655072,278.178,2
17,-5.77616849749831,278.368,2
18,-4.213025657384262,279.479,2
19,-16.49546720308659,279.253,2
