,pc1,target,phase_label
0,-133.36993679406217,277.741,1
1,-79.21302714600426,278.441,1
2,365.52955191904715,276.81,1
3,623.665738350529,276.741,1
4,213.2451636975164,275.184,1
5,-230.94566263612614,278.68,1
6,-23.17117705928947,280.139,1
7,364.9542420033612,275.896,1
8,-1263.750385786994,280.334,1
9,-227.64350848985447,280.02,1
10,73.85748410352339,277.81,1
11,-94.61428695449344,278.873,1
12,387.62868795479574,279.075,1
13,247.83514713253777,276.791,1
14,-239.84112159618977,280.952,1
15,-40.76996906169533,279.105,1
16,307.56786859086014,278.939,1
17,170.12277982034632,280.59,1
18,417.6159230328824,275.297,1
19,-838.6968326174788,280.759,1
0,566.7010562882763,280.661,2
1,-162.80154843119303,278.275,2
2,931.8106828879423,277.094,2
3,589.999186119309,278.119,2
4,-592.5565916849384,280.927,2
5,-1385.574836932398,281.101,2
6,345.7846519355215,280.961,2
7,387.42309955599086,279.73,2
8,-122.57913218668021,278.521,2
9,-249.30365347209386,280.407,2
10,491.64178598895046,279.747,2
11,-408.20170420156336,280.187,2
12,-322.58818082529626,280.079,2
13,407.1086631145037,278.889,2
14,-478.280480787224,278.865,2
15,-763.0362408053957,281.119,2
16,-26.68867177324188,279.082,2
17,107.02211170835112,278.416,2
18,-111.39496381968448,281.223,2
19,795.5047317757911,277.252,2
