,years,data,hindcast
0,1981,282.369,284.5049904726844
1,1983,284.197,283.44808055996197
2,1985,283.884,283.57871915453853
3,1986,284.738,283.93521618467764
4,1987,284.108,285.21146091075246
5,1988,284.252,284.07553507884046
6,1992,281.561,282.154725361404
7,1993,282.413,282.2092746574845
8,1994,282.913,284.90376655559066
9,1996,284.354,284.98305091238495
10,1998,283.242,284.1408029484804
11,2000,284.65,283.2156377390255
12,2001,287.358,285.3366815659695
13,2002,283.045,283.3109447664673
14,2006,286.908,285.04275202700853
15,2010,284.007,283.8281088194904
16,2012,283.751,284.56906022968235
17,2015,283.443,284.0226272597354
18,2017,286.493,285.3065171517099
19,2019,284.784,284.69204764411217
20,1980,282.943,284.2898238979693
21,1982,284.418,284.61508527577075
22,1984,284.946,284.5941211597324
23,1989,285.643,284.86367500889565
24,1990,285.161,285.13044924998877
25,1991,283.647,283.90389817419236
26,1995,286.166,286.1586281154258
27,1997,283.261,284.18279616031566
28,1999,284.089,283.7181877827134
29,2003,281.324,282.46390107165047
30,2004,284.575,283.7269001419182
31,2005,286.611,284.45640829787914
32,2007,283.55,285.58268651044375
33,2008,283.493,284.5635910585473
34,2009,284.115,284.3600759487951
35,2011,284.836,284.7297563417111
36,2013,285.349,283.8980033441254
37,2014,286.638,286.25899956388383
38,2016,283.35,283.29615902774634
39,2018,285.394,284.7158538682963
