,years,data,hindcast
0,1980,278.43,279.1707897696483
1,1981,280.548,280.8946911696312
2,1982,281.542,280.98830405110573
3,1988,279.768,279.6092418295695
4,1992,281.242,280.1934811613222
5,1993,275.969,278.0638157040975
6,1994,283.18,281.30463684238754
7,1996,279.45,280.7798260938937
8,1997,279.988,280.9926368012964
9,2002,281.246,279.8955612208444
10,2003,281.185,279.595045856847
11,2004,280.022,281.2958115707859
12,2005,280.714,282.0509453643461
13,2006,282.748,280.4437098035715
14,2009,282.63,280.7816912693127
15,2010,279.101,279.8855867003814
16,2012,280.219,280.95675876107777
17,2013,280.357,280.0640630074247
18,2014,281.428,281.12138905711777
19,2019,279.808,281.48701396533704
20,1983,280.043,280.1555703156956
21,1984,281.547,281.15718748153915
22,1985,276.482,278.2356106596227
23,1986,281.399,281.7147996494193
24,1987,280.287,280.9828171820928
25,1989,279.225,279.264251956283
26,1990,279.704,279.3752535689475
27,1991,279.096,279.5715591236833
28,1995,280.449,280.34860838949504
29,1998,277.399,279.60221042312577
30,1999,280.361,280.8035659909071
31,2000,281.026,280.3934706876001
32,2001,281.038,279.53805044770127
33,2007,280.527,279.4744821498195
34,2008,280.383,280.43018927193117
35,2011,280.865,279.9250695109135
36,2015,283.104,281.89313924638066
37,2016,279.21,280.3141211566362
38,2017,280.834,278.75637411655595
39,2018,280.069,281.111668671651
