,pc1
0,3.3370514403420475
1,3.8463809868859786
2,4.7891147838744414
3,1.7706731552815738
4,-0.7987324580542313
5,-2.291947009629784
6,-0.1523802039428186
7,2.2542059042767084
8,2.757501256021133
9,-2.2754452339591587
10,-2.512220136127577
11,-0.3020595912628419
12,-2.6638758543468963
13,-1.1706104814981773
14,0.7469775610652571
15,1.4674589494789976
16,-2.801112251101202
17,0.6249528152078268
18,-3.55591957118654
19,-3.0701029661606563
20,5.5580636605597675
21,-13.243583329312267
22,4.341529390866278
23,1.6703714725199086
24,13.596876974192373
25,1.3723884430574507
26,-4.119194382908679
27,-6.084241807792363
28,2.6148355293394556
29,0.6599074164563916
30,-5.532437147129729
31,5.583309848429809
32,1.6458591068024977
33,-22.943225371798174
34,19.241553153419698
35,10.147472182799321
36,-11.417191882423758
37,-0.48190516231182545
38,0.8226008102244673
39,-3.433759417862047
