,years,data,hindcast
0,1980,87.79,88.99268273102969
1,1982,93.726,76.3927348996912
2,1985,126.504,61.628589969337
3,1990,81.754,62.24518024781792
4,1993,49.037,69.77456515509894
5,1994,51.526,55.40781789863962
6,1995,64.76,65.97041246362868
7,1996,28.135,32.49028771829831
8,1997,112.482,105.51955730710273
9,1998,136.999,135.44532351113148
10,2002,77.791,92.60118250808571
11,2005,55.748,63.16476625913056
12,2006,34.652,52.59561698095885
13,2008,40.784,58.07790419366011
14,2010,33.738,49.7237860575986
15,2012,122.004,106.27885421659705
16,2014,53.205,56.84948017933221
17,2016,113.147,124.68866609624938
18,2017,63.719,95.43450280181833
19,2019,106.981,81.20008880479341
20,1981,69.787,62.86975608740988
21,1983,40.005,63.706609932503966
22,1984,54.762,64.70646783101643
23,1986,56.932,53.067175735103376
24,1987,96.289,67.03123061047796
25,1988,31.234,58.61340235690351
26,1989,67.167,55.485861769044156
27,1991,100.819,75.07308340270706
28,1992,52.1,37.32191075653877
29,1999,86.734,97.88064332737173
30,2000,55.016,64.66349596067002
31,2001,56.749,75.88707532914994
32,2003,47.241,63.49539610031025
33,2004,70.647,56.344273878367225
34,2007,100.404,84.65467939938
35,2009,75.436,71.43893789805126
36,2011,94.747,89.67102267001898
37,2013,63.597,61.64398923271538
38,2015,35.568,32.71047441403445
39,2018,26.89,45.85851330822591
