,years,data,hindcast
0,1980,288.333,289.16581972296507
1,1982,291.04,289.14536481902
2,1985,289.643,289.2702724214641
3,1987,289.333,289.6871668268782
4,1990,289.347,290.2160445965913
5,1991,291.061,290.5004306269767
6,1993,288.967,289.8253281986244
7,1995,292.216,290.51286647198583
8,1997,290.031,289.60257324352165
9,1998,289.0,289.31640271782754
10,2004,289.528,290.5624783408393
11,2005,290.191,290.18035416889273
12,2008,290.638,290.8108176953422
13,2010,291.947,291.5935466847749
14,2011,288.608,289.1699004134322
15,2012,289.833,290.81489198324823
16,2014,292.264,292.03392868409287
17,2016,290.913,290.8915100382225
18,2017,290.707,290.1795660555687
19,2019,291.269,291.389736289733
20,1981,289.055,289.7232198230152
21,1983,291.918,290.82953751343865
22,1984,288.322,289.0021156715532
23,1986,289.446,290.2912200136096
24,1988,288.818,289.91790951224084
25,1989,290.432,291.5543928632653
26,1992,290.83,291.5815591992106
27,1994,293.292,290.7071979291848
28,1996,288.974,289.4524857094564
29,1999,291.331,289.67987423717597
30,2000,288.202,289.9759714988983
31,2001,291.095,289.941035437343
32,2002,290.124,290.47511636700744
33,2003,291.463,290.6865404524698
34,2006,294.316,291.6007739549342
35,2007,289.656,290.20426657481056
36,2009,290.627,290.5514410795069
37,2013,291.4,291.7922553857189
38,2015,290.835,292.82753335224635
39,2018,292.908,292.24955342491427
