,pc1
0,544.6928367309382
1,870.498652194161
2,1403.2682903778848
3,-509.7800660450822
4,443.0844679175385
5,-174.1037212772427
6,88.78900524809755
7,826.2420632246562
8,350.3710453828903
9,-73.2205533565712
10,-433.789990915558
11,-296.463989662488
12,-76.79749304932324
13,548.0199187475779
14,-955.5410324891068
15,-739.6602307998368
16,-745.2735204237786
17,165.03034741167804
18,-166.75106691055032
19,-1068.6101691063275
20,710.2364411684234
21,50.87727621102588
22,221.65049694583985
23,617.0186800634756
24,-246.43733902088587
25,-524.407230779379
26,151.4258836116763
27,-107.22944528158996
28,32.177115064787856
29,68.88067606693924
30,137.18540862430098
31,394.7770042554755
32,-244.1200786903007
33,-257.87008684455805
34,305.38786046831467
35,-518.8679727725606
36,-31.20591405807557
37,-212.57716516629216
38,-518.9449884500145
39,-27.952995032981043
