,years,data,hindcast
0,1981,286.963,287.2627233142959
1,1984,286.033,285.9586519147776
2,1985,286.165,286.94518252104086
3,1988,287.197,287.44389396522234
4,1989,288.071,287.24278670878425
5,1996,287.712,287.1397155402248
6,1999,287.621,287.5851580201512
7,2000,288.429,287.9174106111382
8,2001,287.617,287.9480976120224
9,2003,290.192,289.23186813843205
10,2004,288.265,288.14789894837685
11,2006,288.786,288.9733864655255
12,2007,289.67,289.3370692775775
13,2008,288.751,288.0024955268903
14,2009,288.158,288.8949377702931
15,2011,288.613,288.41586114638017
16,2012,287.481,288.387886190463
17,2013,287.47,287.9459499680293
18,2014,288.605,289.1098281531123
19,2018,289.498,289.40619820726135
20,1980,287.384,287.29591040083386
21,1982,288.824,287.33601678350044
22,1983,288.432,287.8564852498629
23,1986,288.436,288.388422625201
24,1987,286.231,286.8262605392308
25,1990,287.653,288.1716993534249
26,1991,285.445,287.0527309872222
27,1992,289.512,288.0340675883309
28,1993,288.312,287.7872736099077
29,1994,287.733,287.8341596545938
30,1995,287.092,287.7483793013374
31,1997,288.236,288.4143666216695
32,1998,288.371,287.760128173335
33,2002,289.009,289.07554786507455
34,2005,288.992,289.24163029344174
35,2010,288.57,288.73635542336916
36,2015,288.026,289.06873049417266
37,2016,289.06,289.79649240176036
38,2017,290.512,290.0162997865698
39,2019,290.286,289.6750428471604
