,years,data,hindcast
0,1981,289.055,289.55156656080163
1,1984,288.322,288.1900614764851
2,1985,289.643,289.61877133616304
3,1988,288.818,289.5115329607552
4,1989,290.432,289.392411956951
5,1996,288.974,289.9720855858073
6,1999,291.331,289.2189775681681
7,2000,288.202,289.35518504790406
8,2001,291.095,291.01822007514744
9,2003,291.463,291.51603757668505
10,2004,289.528,291.29867791439284
11,2006,294.316,291.8107910009351
12,2007,289.656,291.12745827660063
13,2008,290.638,289.4455015619422
14,2010,291.947,290.9697001195402
15,2011,288.608,289.96435723911594
16,2012,289.833,290.23310630135694
17,2013,291.4,290.8140395439819
18,2017,290.707,291.71144027503266
19,2018,292.908,292.1560776222333
20,1980,288.333,289.4854122594227
21,1982,291.04,290.6844853479991
22,1983,291.918,290.5553855829086
23,1986,289.446,291.0773368584305
24,1987,289.333,288.991420709394
25,1990,289.347,290.4960539794325
26,1991,291.061,291.0006204726486
27,1992,290.83,290.375858062821
28,1993,288.967,289.7012758832967
29,1994,293.292,292.10067483139227
30,1995,292.216,290.6168369404239
31,1997,290.031,290.450262974396
32,1998,289.0,289.22437962940444
33,2002,290.124,290.83187013816257
34,2005,290.191,289.11723083463727
35,2009,290.627,290.6073935329096
36,2014,292.264,291.6946744926002
37,2015,290.835,292.0439330428534
38,2016,290.913,290.7815347294675
39,2019,291.269,291.2003596973993
