,pc1,target,phase_label
0,-5.06475154803053,285.12,1
1,-4.775735342619563,285.307,1
2,-9.254451090920826,285.412,1
3,-1.3520412773095238,286.484,1
4,-12.794190731659977,283.04,1
5,5.713795090987561,286.464,1
6,5.701724897608007,286.875,1
7,3.7202509316950487,286.26,1
8,-1.1313386714214269,285.916,1
9,-1.7342590554893362,284.782,1
10,7.0960923333924555,286.611,1
11,-3.320975923132702,286.399,1
12,8.812363411500375,287.857,1
13,5.791023170190384,286.328,1
14,1.2133006090564868,286.411,1
15,5.114557628217244,286.392,1
16,-6.066554190785013,283.857,1
17,-5.230214514098456,286.005,1
18,4.287977793688132,287.239,1
19,3.2729320291574844,288.522,1
0,0.5300480185925681,284.489,2
1,-1.205247161481224,285.696,2
2,-1.2134871869606882,283.518,2
3,2.5356459711356187,282.873,2
4,-1.6493299849889116,282.721,2
5,1.0869564180331026,286.423,2
6,-3.081799908282031,286.425,2
7,3.3114788675718345,282.564,2
8,-3.503486376527323,287.684,2
9,-1.5000568206732017,286.531,2
10,-0.03780063532804382,284.956,2
11,-0.7993839916897485,285.355,2
12,0.17490635912688393,285.102,2
13,-4.146837556773958,286.977,2
14,2.824770621153368,285.875,2
15,1.9028769185341379,284.998,2
16,3.9112705265734813,283.077,2
17,0.4154113210776605,284.79,2
18,-2.0899723320320915,286.869,2
19,2.5348279186869416,284.365,2
