,pc1
0,4.992863491205127
1,0.3915629441783393
2,8.770644513341024
3,8.448691564971188
4,3.144672263342034
5,-6.001473828806976
6,1.1989189924132502
7,5.127980643516256
8,3.7592533728188684
9,1.6574685745953321
10,-9.695893643677957
11,-2.0530030441756475
12,-3.0129782990722793
13,2.920987517118821
14,4.739514286634054
15,3.3466098371039603
16,-4.768024311380975
17,-9.116436121571315
18,-5.514583222435241
19,-8.336792673838849
20,6.1590720718922976
21,5.672471394399023
22,6.560418400562023
23,10.366016877403187
24,7.8598289905397625
25,3.322886473760182
26,0.7688926561063318
27,6.243931931856577
28,12.394435953114936
29,4.564161418467675
30,-9.640055631660049
31,-6.4165601933557594
32,-4.627755783495566
33,-8.183887842011597
34,1.8832038520659022
35,-9.12486051916242
36,-2.408039089744177
37,-2.5915711336834173
38,-11.819739990392016
39,-10.982793727215748
