,pc1
0,10.279494597219607
1,-5.27693922251208
2,2.3508259385751966
3,10.102754004620365
4,1.846052318471212
5,-0.8872302362707634
6,-2.540849272727803
7,8.830147060330523
8,5.2154483609547375
9,-1.99312349417177
10,-11.853156427110013
11,4.4249766484657815
12,2.5196812711360854
13,14.522078897706583
14,2.3375988773550986
15,-1.994995363471797
16,-11.069281300307276
17,-16.85944377987872
18,-0.2547793903659576
19,-9.699282504915677
20,7.234725960611047
21,2.2214120146504746
22,3.0404649119571747
23,3.154993614251397
24,4.028907244978213
25,-6.2184212166498645
26,1.3980150514645218
27,7.372686439688499
28,5.637844753858601
29,-0.6346956782045101
30,1.4128392475781304
31,-1.053342755839011
32,0.4969928996847986
33,-0.8652435937917708
34,-10.092860396787868
35,-8.434980025426647
36,2.216980714921596
37,1.6811884639762633
38,-7.05577201662736
39,-5.541858926340971
