,years,data,hindcast
0,1982,280.365,281.093922120664
1,1985,281.02,280.29291946753693
2,1986,278.836,279.42412192787623
3,1989,279.764,280.06366875376654
4,1994,281.155,280.27179591738
5,1996,281.506,280.6877190445949
6,1997,280.565,279.82256044106344
7,1999,282.477,282.9960300525777
8,2000,282.301,282.0691587368872
9,2001,281.007,282.16291378795364
10,2002,282.097,282.77790953633536
11,2004,283.034,283.01302094348176
12,2006,281.341,283.06748578181305
13,2007,285.113,283.1423803187522
14,2008,281.561,282.03809481068174
15,2009,284.289,283.21895337251624
16,2011,285.153,283.7342156113258
17,2012,281.008,282.56331644858903
18,2017,281.415,282.55137254454223
19,2018,284.252,283.2674403816627
20,1980,280.636,281.28806398356056
21,1981,280.887,280.41100675587876
22,1983,281.012,281.2535223009577
23,1984,280.48,280.25410600000265
24,1987,282.799,282.04894859146714
25,1988,281.178,281.23314114835586
26,1990,281.554,281.67933057090363
27,1991,281.061,281.7560591672329
28,1992,281.38,281.23233302304527
29,1993,283.39,281.99501823814154
30,1995,281.704,282.2942783365397
31,1998,281.883,281.7652835586432
32,2003,282.527,282.4463383093599
33,2005,282.719,282.5551465500171
34,2010,281.973,282.4286932130405
35,2013,280.442,280.9167989417284
36,2014,284.424,282.7227742188745
37,2015,281.463,282.670028088487
38,2016,281.366,282.6124028920438
39,2019,283.321,282.63572611171844
