,pc1
0,-1750.1823914023362
1,-1567.167508654763
2,-1518.8329408224056
3,-1393.0433044546462
4,-2005.1011292515227
5,-567.4704583584139
6,-611.8261763741152
7,-1400.1317890888213
8,-1081.1326486731582
9,-1160.6906134793517
10,-843.302458418294
11,-1260.779305157665
12,-1492.2682068320096
13,-849.7928325248577
14,-863.4458797742161
15,-1568.6071575119454
16,-822.2881035576286
17,-885.0231652871777
18,-630.3251831131682
19,-1388.6762306972978
20,-913.5795664631524
21,-1370.0788268396127
22,-1112.1491417419043
23,-1443.920918110047
24,144.79309680714
25,-1552.551248391589
26,-754.6587046781477
27,-389.504442043341
28,-1755.0765559639594
29,-1728.1238093314137
30,-1670.398214577278
31,-1053.5179078086423
32,-949.089191326701
33,-366.47899733878853
34,-1622.7315535214875
35,-1428.8239705262324
36,-837.2605189319538
37,-430.6960507720887
38,-1634.1498903602399
39,-916.2626328141527
