,years,data,hindcast
0,1981,289.6,290.08702940883074
1,1984,290.615,290.38983429081196
2,1985,288.736,289.1381852136184
3,1988,289.369,289.2014844118057
4,1989,290.066,290.11296499853955
5,1996,290.269,289.98899717670514
6,1999,290.354,290.2578683961058
7,2000,290.298,290.43762390210594
8,2001,291.262,290.40470946672144
9,2003,291.843,291.17986434848785
10,2004,291.539,290.94416771051135
11,2006,289.426,290.32911891239166
12,2007,290.037,290.1671706449713
13,2008,290.27,289.9515841679679
14,2010,289.717,290.6854630693782
15,2011,289.628,289.1607555555795
16,2012,291.173,291.09709463730536
17,2013,290.902,291.0355733677916
18,2017,290.324,290.8634377969332
19,2018,291.362,291.35707252343747
20,1980,289.857,290.16074735228875
21,1982,290.118,289.24663087066335
22,1983,290.769,290.164793265239
23,1986,288.362,289.3987356247624
24,1987,288.999,290.1452909810725
25,1990,291.142,290.71005093629435
26,1991,290.621,290.57461647981853
27,1992,290.536,290.6074762697355
28,1993,288.381,289.3737053185191
29,1994,290.51,291.43905649268083
30,1995,292.137,290.65021985339035
31,1997,293.223,290.21970340204456
32,1998,289.453,290.6096167610332
33,2002,291.529,291.49754062626744
34,2005,289.14,289.9799765677295
35,2009,291.493,290.3556185972784
36,2014,289.208,290.0561953667469
37,2015,291.252,291.3085683507232
38,2016,290.919,291.6364887951723
39,2019,291.474,290.9879680885404
