,years,data,hindcast
0,1981,274.878,273.6143861267496
1,1982,276.033,274.92138219118766
2,1984,275.466,274.52934473319954
3,1985,272.646,275.38109885847416
4,1986,269.837,272.63971947764463
5,1989,278.597,278.907355716824
6,1990,280.507,278.8341090970777
7,1996,273.615,275.0969456357242
8,1997,278.932,276.83904783898623
9,1999,276.585,276.7334328574917
10,2000,278.992,278.06702245574337
11,2001,277.524,276.1460928742483
12,2006,275.991,274.7409233831108
13,2008,278.257,277.80857233704927
14,2009,276.289,278.04768024336795
15,2011,277.556,274.8174066009577
16,2012,273.954,277.91415398360937
17,2014,279.408,277.5754649382003
18,2017,277.869,278.8619180559237
19,2018,274.074,275.533942594429
20,1980,277.92,276.11320240672666
21,1983,274.108,277.4798629775004
22,1987,275.306,276.91084234727225
23,1988,277.77,277.77971607762174
24,1991,272.82,273.7411282176815
25,1992,278.027,277.9410200170606
26,1993,276.052,275.77480447692267
27,1994,274.72,275.10046591481915
28,1995,279.698,278.6465314280105
29,1998,279.234,278.3699503222027
30,2002,280.012,278.3572684344222
31,2003,275.199,276.6625137988804
32,2004,277.989,276.52171888104107
33,2005,275.683,274.8884392112424
34,2007,279.131,278.28723807050727
35,2010,274.59,277.5311163237996
36,2013,274.828,276.3124035033534
37,2015,276.667,275.2494873308712
38,2016,277.781,278.39746692841476
39,2019,279.191,276.6608233316498
