,years,data,hindcast
0,1982,274.72,274.98442897227903
1,1984,276.784,277.43628028192313
2,1985,270.812,273.4605794933773
3,1986,275.801,275.76311542455227
4,1989,278.043,278.36814746776474
5,1990,278.845,278.08472408021987
6,1996,273.074,277.43944105739473
7,1997,272.26,273.8735243110235
8,1999,278.422,276.0249644888128
9,2000,277.795,277.1422601882165
10,2001,275.967,273.71384757719244
11,2002,277.709,276.8783612155524
12,2006,274.907,276.58853238408614
13,2008,279.489,277.03614742444256
14,2009,274.322,276.0873556364571
15,2011,276.64,274.5325994738334
16,2012,278.003,277.78329291816726
17,2014,278.727,278.8762874330479
18,2017,275.05,274.93019920470385
19,2018,278.531,276.8969109669527
20,1980,273.943,276.48396333682877
21,1981,276.288,275.81447845747573
22,1983,279.392,276.52042541884276
23,1987,271.057,275.79743208626167
24,1988,279.107,277.2267874021625
25,1991,276.5,278.8394029092146
26,1992,276.297,276.1846822607588
27,1993,278.069,277.5407120612475
28,1994,278.452,277.4162437477079
29,1995,277.265,277.6933473768531
30,1998,277.962,276.7045186032676
31,2003,276.099,275.57174010407385
32,2004,277.014,277.27205908179803
33,2005,278.562,277.7641824819274
34,2007,280.328,278.8171010663168
35,2010,273.085,275.3143183560817
36,2013,275.183,273.8453239143125
37,2015,277.328,276.7730988735527
38,2016,278.048,279.17546839252583
39,2019,276.946,276.16971406879014
