,pc1
0,-115.73399181673493
1,114.01749466588483
2,-2.7155900135521778
3,89.30602570801994
4,223.44271600106038
5,122.32166028753211
6,-24.820266835032267
7,-9.46183356991411
8,15.065798411735994
9,-34.38640404565702
10,-206.07186419550726
11,-28.093063504334594
12,88.04758931914327
13,-81.159163429208
14,-62.43867625595516
15,61.545269877563896
16,-139.7088054991946
17,59.08708155710179
18,-81.99249604206514
19,13.751584160010966
20,-331.823350955259
21,-153.73466900147915
22,92.90108905724257
23,-284.09519665259626
24,-166.72422739892943
25,150.70128731491076
26,-41.05027496608281
27,-371.1616332856082
28,-412.7868802856852
29,210.11352925758683
30,45.70116625155103
31,459.87545435328377
32,-9.132372037416905
33,-79.65964090596582
34,236.62236323820045
35,122.07912455602678
36,119.73071696677675
37,2.0329056992012005
38,332.7736300944489
39,77.64439193079752
