,pc1
0,2832.8940162789477
1,1839.154057169468
2,3450.513083510503
3,2517.2909288497185
4,1461.4665295811376
5,1576.3385629877619
6,1837.872988910748
7,3283.1457702529183
8,2411.1630093516364
9,1958.3209555650428
10,3347.8630515675914
11,2065.2797068044597
12,2182.7478787107825
13,2001.3286588131627
14,2385.8757595641273
15,3016.0213639870826
16,1698.509181358572
17,1255.516443482455
18,2854.873443335032
19,2057.761457583749
20,1036.4790258284456
21,1124.228654894088
22,1031.6999273448691
23,1126.462929030939
24,939.1168027158596
25,727.7506958277104
26,1075.705906406965
27,897.9705823323768
28,914.2846899102522
29,877.9646154468292
30,1007.5707660374458
31,1156.0444600420822
32,933.1830270359134
33,868.6802322041482
34,730.6738065686906
35,1189.7848231128228
36,1382.3264642165218
37,998.5819248188704
38,683.7024694796744
39,1077.6677928267206
