,pc1
0,-179.47550961201216
1,299.7081468983226
2,2.4018097057860683
3,59.508610973470596
4,-21.467207711573234
5,159.79269612387637
6,-13.52711289249683
7,384.5201883861213
8,24.84200521511351
9,12.547095793469797
10,-95.92544017713041
11,-2.233274334264151
12,49.527771032050374
13,226.66514163710778
14,-331.87503077697073
15,-119.22573175947281
16,-54.72141476563743
17,-209.91860497059497
18,69.69758001176068
19,-260.84461852798046
20,-118.09191777873843
21,-0.6598693836099874
22,56.595813351458496
23,-76.9966094644372
24,-1.232253407759717
25,22.006755601527278
26,59.14260535359281
27,64.40600627920945
28,-3.7909412853573583
29,109.532113191866
30,-92.41564666650939
31,32.23837247606616
32,-211.9243402325772
33,-66.08442311057176
34,-120.05545814009871
35,105.76165156064474
36,115.79691728082541
37,-208.18461179425177
38,198.59795160356146
39,135.361876957304
