,pc1
0,346.7694357523705
1,-155.7640472604921
2,13.815948026519653
3,-527.9157653386251
4,138.96417430576554
5,-123.88287322531049
6,189.28780904212982
7,99.72593487488855
8,28.295341665600183
9,244.1894953624244
10,-274.0835627609184
11,463.61460670535985
12,77.15133315861112
13,36.45284992834782
14,-24.93624103346271
15,179.26986268619495
16,52.65821405444296
17,-562.0132870371957
18,120.77113317865918
19,-322.3779423544993
20,-181.19429276757361
21,-253.57409369542412
22,141.50509113168957
23,-267.6760713542067
24,258.7973586798237
25,-132.75378670147862
26,-249.82789166005475
27,1.7254423544103545
28,-253.33086509123996
29,498.3409610869049
30,27.916574856255636
31,6.600603914696338
32,214.15474399226642
33,-295.1013032034123
34,312.2660200674603
35,45.89190517455846
36,211.72326452404556
37,-186.7061834391938
38,333.01773210053415
39,-231.75980617221026
