,pc1,target,phase_label
0,-41.687956885211996,54.762,1
1,299.6777505979339,126.504,1
2,138.0013832698955,56.932,1
3,-69.69246018576955,31.234,1
4,211.82274846087694,67.167,1
5,-269.4523233280391,28.135,1
6,97.56572574409738,86.734,1
7,-60.34511521106222,55.016,1
8,8.850202762736807,56.749,1
9,29.85340282005059,77.791,1
10,-56.293475257677976,47.241,1
11,-9.460528081707439,70.647,1
12,-16.555848190699166,34.652,1
13,-145.27091350423865,100.404,1
14,58.99017422937098,40.784,1
15,11.273118327317517,75.436,1
16,10.17275139308734,94.747,1
17,51.15806732189721,122.004,1
18,-44.05421478748249,63.597,1
19,-204.55467662918693,26.89,1
0,-111.88658461698083,87.79,2
1,-143.45457426412875,69.787,2
2,1.6706673164251467,93.726,2
3,122.15893128499887,40.005,2
4,45.62042909981679,96.289,2
5,-113.51735884661703,81.754,2
6,136.05900492212672,100.819,2
7,-287.59216426248855,52.1,2
8,-211.72925283305983,49.037,2
9,-58.97428586225045,51.526,2
10,-260.2997514447093,64.76,2
11,-161.4712730031412,112.482,2
12,739.7888893474803,136.999,2
13,-101.18752961458357,55.748,2
14,-131.7530158764948,33.738,2
15,26.411477397703486,53.205,2
16,124.40312536343339,35.568,2
17,308.92973853275606,113.147,2
18,19.341867151527808,63.719,2
19,57.49603984276365,106.981,2
