,years,data,hindcast
0,1981,280.548,280.53869900336457
1,1983,280.043,280.57470900944605
2,1984,281.547,280.7449015577562
3,1988,279.768,280.124571215118
4,1989,279.225,280.17187431136375
5,1995,280.449,280.32053920682745
6,1996,279.45,279.1013377162408
7,1998,277.399,278.8616436017152
8,1999,280.361,280.62469174326765
9,2000,281.026,280.2292846093371
10,2001,281.038,281.1309279176625
11,2005,280.714,280.0773449018289
12,2007,280.527,280.11982626592544
13,2008,280.383,279.9110140096817
14,2010,279.101,279.97058426114904
15,2011,280.865,280.5217045675431
16,2012,280.219,279.18830962684603
17,2013,280.357,280.10049418402355
18,2016,279.21,279.29554949502824
19,2017,280.834,281.45599279587407
20,1980,278.43,280.11264839472904
21,1982,281.542,281.55874390612405
22,1985,276.482,276.9058591441203
23,1986,281.399,279.0698305185995
24,1987,280.287,278.40766943129483
25,1990,279.704,278.9352830825184
26,1991,279.096,280.97447604807275
27,1992,281.242,281.5289786866501
28,1993,275.969,279.2542090194324
29,1994,283.18,281.45584295271055
30,1997,279.988,280.61940525484755
31,2002,281.246,281.0125587197424
32,2003,281.185,282.0310503787397
33,2004,280.022,280.41876014824305
34,2006,282.748,282.40928487959786
35,2009,282.63,281.5436905656466
36,2014,281.428,280.7167340352955
37,2015,283.104,282.5991885505512
38,2018,280.069,279.8519584778947
39,2019,279.808,280.15282780519
