,years,data,hindcast
0,1981,289.6,289.98240592301926
1,1984,290.615,291.1525502598848
2,1985,288.736,289.7901449956436
3,1988,289.369,289.00836412385536
4,1989,290.066,290.13408818582224
5,1995,292.137,291.2828417155183
6,1996,290.269,289.9914824635405
7,1998,289.453,289.50857959395506
8,1999,290.354,290.11594101569483
9,2000,290.298,290.66231556232503
10,2001,291.262,291.0264140652627
11,2005,289.14,289.6675699724287
12,2007,290.037,290.0160227643629
13,2008,290.27,290.19419826315874
14,2010,289.717,289.8666596248837
15,2011,289.628,290.64543360699065
16,2013,290.902,290.671688987474
17,2016,290.919,290.5446043225806
18,2017,290.324,289.2985184307224
19,2018,291.362,290.89817612287464
20,1980,289.857,289.6039138876878
21,1982,290.118,290.18578276121076
22,1983,290.769,291.63172438616505
23,1986,288.362,288.7639504590389
24,1987,288.999,289.2096109130327
25,1990,291.142,290.7698006815505
26,1991,290.621,291.3463477822863
27,1992,290.536,290.28664070408047
28,1993,288.381,289.08921537425374
29,1994,290.51,291.2405300102828
30,1997,293.223,292.10973030716957
31,2002,291.529,290.027371980184
32,2003,291.843,291.6426662414576
33,2004,291.539,290.78922237014973
34,2006,289.426,290.67913892814414
35,2009,291.493,291.020182941629
36,2012,291.173,290.2216893648418
37,2014,289.208,290.243224696399
38,2015,291.252,290.4227802326881
39,2019,291.474,292.17147597774743
