,years,data,hindcast
0,1983,284.197,283.53432599496705
1,1984,284.946,285.18153000442663
2,1985,283.884,284.1049347428347
3,1988,284.252,284.42371982291604
4,1989,285.643,284.7677685251227
5,1995,286.166,286.1679513173441
6,1996,284.354,284.8128970221629
7,1998,283.242,284.1986004184796
8,1999,284.089,284.183980201717
9,2000,284.65,284.78423671699045
10,2007,283.55,283.62870716556455
11,2008,283.493,285.0271974225932
12,2010,284.007,284.9212580932971
13,2011,284.836,285.09295177915175
14,2012,283.751,284.0267520751954
15,2013,285.349,284.36169051321093
16,2014,286.638,285.6542376634426
17,2016,283.35,283.69803378926235
18,2017,286.493,285.1457194659147
19,2020,284.57,284.8922877927589
20,2021,285.177,284.028219472647
21,1980,282.943,283.82928841985444
22,1981,282.369,283.05707533226973
23,1982,284.418,284.5267114791547
24,1986,284.738,283.49047959718456
25,1987,284.108,283.1784407809194
26,1990,285.161,284.3849467282302
27,1991,283.647,283.47125371106705
28,1992,281.561,281.2505863393954
29,1993,282.413,283.4210454120093
30,1994,282.913,282.4018536068239
31,1997,283.261,284.9252178115196
32,2001,287.358,286.49842746382933
33,2002,283.045,285.5375355340631
34,2003,281.324,283.03018780433644
35,2004,284.575,284.329421367261
36,2005,286.611,285.6411802996318
37,2006,286.908,285.5946833747062
38,2009,284.115,283.9089368673317
39,2015,283.443,283.5170617878629
40,2018,285.394,283.888639768744
41,2019,284.784,285.20602651380545
