,pc1
0,31.14201082080382
1,26.493390573026353
2,62.57924238962122
3,26.095923114730933
4,39.91710349516123
5,-13.03064471183136
6,40.85147126344017
7,-48.346557885430656
8,-33.05295145530225
9,8.699480434577287
10,0.7245455753719136
11,-9.281819861046788
12,-13.984743682327224
13,3.413817734646691
14,-9.772840453331769
15,-39.58284899227342
16,-48.24455378551282
17,15.837048478024581
18,6.742108701613328
19,-47.19911463473354
20,29.422498222421385
21,20.3850344460032
22,0.25964062358491613
23,22.462450481977427
24,3.3050346061906124
25,13.333482777830596
26,-44.35136570431951
27,14.970544670851812
28,-6.218138093838975
29,-20.64590622187488
30,6.169759250237758
31,-15.984463828838985
32,-34.79873839647868
33,4.302409081349527
34,0.65799824853578
35,54.790413486849225
36,-7.067812920522125
37,-24.334951859742468
38,5.055378252352484
39,-21.714444701670885
