,pc1
0,-4.88713704202954
1,-15.521898773472708
2,24.069132272826998
3,27.71259689153767
4,22.930073229283277
5,-16.225672502340046
6,16.345855572453605
7,-43.631864674564554
8,-14.878642987049782
9,-18.28802525204184
10,16.7041524819178
11,-5.065992573179824
12,28.192121616346178
13,24.399514440875162
14,6.2687028759645145
15,0.30570558705456374
16,-23.86645296573098
17,-23.723552721594693
18,-13.463349496710308
19,17.27690031596058
20,-4.652476908832273
21,-2.0726168668389864
22,-3.7572973844967974
23,-12.477936220980427
24,-7.132123799080515
25,0.11038577552040348
26,11.806988336046782
27,0.8023490465578653
28,-2.6433978714717923
29,8.610188010126654
30,5.827367709126046
31,2.1719931010002154
32,4.194105281233129
33,1.1953430853329232
34,-7.927294338111667
35,2.1986342095219475
36,-1.7584200196378217
37,-5.0400256189024715
38,4.844705182299778
39,-2.820946262645234
40,-3.5893531905791107
41,7.458173525124479
