,years,data,hindcast
0,1980,280.636,281.044194667329
1,1982,280.365,281.0273760296661
2,1983,281.012,280.9421900314889
3,1984,280.48,281.3310014933794
4,1985,281.02,280.9564040272896
5,1987,282.799,281.0681784790778
6,1989,279.764,281.09891944554397
7,1992,281.38,281.3056859031638
8,1993,283.39,282.1928655454316
9,1995,281.704,281.50347421921896
10,1996,281.506,282.125668075087
11,1999,282.477,281.6444268115404
12,2000,282.301,282.3571661424968
13,2006,281.341,282.9815197179304
14,2008,281.561,282.10932407832456
15,2009,284.289,282.64971386519886
16,2011,285.153,282.6652455239351
17,2012,281.008,281.26362984951385
18,2013,280.442,283.1554852805508
19,2018,284.252,283.45753081383305
20,1981,280.887,280.33862959209614
21,1986,278.836,281.3887427065095
22,1988,281.178,281.49497758428487
23,1990,281.554,281.8509917273318
24,1991,281.061,281.74530152389303
25,1994,281.155,281.5425630730047
26,1997,280.565,280.4917700235374
27,1998,281.883,282.00097006109894
28,2001,281.007,280.99821346869305
29,2002,282.097,281.87651321339507
30,2003,282.527,282.44160759047764
31,2004,283.034,280.925394829919
32,2005,282.719,283.1846715179517
33,2007,285.113,282.86072902522983
34,2010,281.973,281.3275331472596
35,2014,284.424,283.08730598119365
36,2015,281.463,281.99814857893665
37,2016,281.366,281.77526423564746
38,2017,281.415,282.444077381546
39,2019,283.321,283.8045947379939
