,pc1
0,-476.76071723136636
1,285.81997447350176
2,944.1501623457546
3,115.92048413284182
4,272.7634986211896
5,697.444927460507
6,-414.444839404334
7,202.02434011621853
8,472.28168247079924
9,-593.8092857404449
10,-628.9859161212875
11,-26.429842607949155
12,-221.35575962161963
13,261.24164652559404
14,-564.7394504376298
15,-269.89362854841494
16,-160.0149656128862
17,-103.64611204274068
18,-92.39018193094778
19,300.8238293146339
20,162.72987463073906
21,-464.94002194267466
22,-482.6477313601677
23,-183.17019963121808
24,-99.63806759146391
25,131.9581803540234
26,-104.5780969332919
27,629.0426361097439
28,145.40267154714596
29,210.66765017925925
30,-394.0939505643395
31,341.0006582588137
32,-186.1558750145619
33,-408.97386317655355
34,31.242181076844645
35,-34.58432764420653
36,-205.51950922383926
37,499.82964795615175
38,332.8673442162508
39,79.55489825909305
